,YearStart,YearEnd,LocationAbbr,LocationDesc,Topic,Question,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,Latitude,Longitude
1551,2020,2020,TX,Texas,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,30408.0,30408.0,,,Gender,Female,48,-99.42677020599967,31.827240407000488
1552,2020,2020,VA,Virginia,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,171.6,171.6,168.2,174.9,Gender,Female,51,-78.45789046299967,37.54268067400045
1553,2020,2020,TN,Tennessee,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,337.9,337.9,331.8,344.1,Gender,Male,47,-85.77449091399967,35.68094058000048
1554,2020,2020,MS,Mississippi,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,73.0,73.0,,,Race/Ethnicity,Hispanic,28,-89.53803082499968,32.745510099000455
1555,2020,2020,NY,New York,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,227.5,227.5,225.6,229.3,Overall,Overall,36,-75.54397042699964,42.82700103200045
1556,2020,2020,NC,North Carolina,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,39.6,39.6,35.8,43.4,Race/Ethnicity,Hispanic,37,-79.15925046299964,35.466220975000454
1557,2020,2020,NM,New Mexico,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,200.0,200.0,194.7,205.4,Overall,Overall,35,-106.24058098499967,34.52088095200048
1558,2020,2020,SC,South Carolina,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,232.9,232.9,229.1,236.6,Overall,Overall,45,-81.04537120699968,33.998821303000454
1559,2020,2020,WY,Wyoming,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,92.9,92.9,70.2,120.6,Race/Ethnicity,Hispanic,56,-108.10983035299967,43.23554134300048
1560,2020,2020,WV,West Virginia,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,,,,,Race/Ethnicity,Hispanic,54,-80.71264013499967,38.66551020200046
1561,2020,2020,NM,New Mexico,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,405.9,405.9,391.8,420.0,Race/Ethnicity,"White, non-Hispanic",35,-106.24058098499967,34.52088095200048
1562,2020,2020,NH,New Hampshire,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,191.0,191.0,184.7,197.3,Overall,Overall,33,-71.50036091999965,43.65595011300047
1563,2020,2020,VT,Vermont,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,174.2,174.2,162.6,185.8,Gender,Female,50,-72.51764079099962,43.62538123900049
1564,2020,2020,TX,Texas,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,66587.0,66587.0,,,Overall,Overall,48,-99.42677020599967,31.827240407000488
1565,2020,2020,SD,South Dakota,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,,,,,Race/Ethnicity,"Black, non-Hispanic",46,-100.3735306369997,44.353130053000484
1566,2020,2020,MS,Mississippi,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,435.6,435.6,425.6,445.5,Race/Ethnicity,"White, non-Hispanic",28,-89.53803082499968,32.745510099000455
1567,2020,2020,NH,New Hampshire,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,290.3,290.3,280.8,299.8,Race/Ethnicity,"White, non-Hispanic",33,-71.50036091999965,43.65595011300047
1568,2020,2020,OH,Ohio,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,35.0,35.0,,,Race/Ethnicity,American Indian or Alaska Native,39,-82.40426005599966,40.06021014100048
1569,2020,2020,UT,Utah,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,198.5,198.5,193.1,204.0,Race/Ethnicity,"White, non-Hispanic",49,-111.58713063499971,39.360700171000474
1570,2020,2020,NY,New York,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,30015.0,30015.0,,,Gender,Female,36,-75.54397042699964,42.82700103200045
1571,2020,2020,NM,New Mexico,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,282.0,282.0,,,Race/Ethnicity,American Indian or Alaska Native,35,-106.24058098499967,34.52088095200048
1572,2020,2020,NJ,New Jersey,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,12875.0,12875.0,,,Gender,Male,34,-74.27369128799967,40.13057004800049
1573,2020,2020,MI,Michigan,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,323.4,323.4,318.6,328.2,Gender,Male,26,-84.71439026999968,44.6613195430005
1574,2020,2020,MN,Minnesota,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,5995.0,5995.0,,,Gender,Female,27,-94.79420050299967,46.35564873600049
1575,2020,2020,WI,Wisconsin,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,55.0,55.0,47.9,62.0,Race/Ethnicity,Hispanic,55,-89.81637074199966,44.39319117400049
1576,2020,2020,WA,Washington,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,216.8,216.8,213.6,220.1,Overall,Overall,53,-120.47001078999972,47.52227862900048
1577,2020,2020,NJ,New Jersey,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,213.9,213.9,211.2,216.5,Overall,Overall,34,-74.27369128799967,40.13057004800049
1578,2020,2020,NJ,New Jersey,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,218.1,218.1,214.9,221.3,Race/Ethnicity,"White, non-Hispanic",34,-74.27369128799967,40.13057004800049
1579,2020,2020,PA,Pennsylvania,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,313.7,313.7,304.6,322.7,Race/Ethnicity,"Black, non-Hispanic",42,-77.86070029399963,40.79373015200048
1580,2020,2020,MI,Michigan,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,480.0,480.0,,,Race/Ethnicity,Hispanic,26,-84.71439026999968,44.6613195430005
1581,2020,2020,NM,New Mexico,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,2534.0,2534.0,,,Gender,Female,35,-106.24058098499967,34.52088095200048
1582,2020,2020,MI,Michigan,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,35387.0,35387.0,,,Overall,Overall,26,-84.71439026999968,44.6613195430005
1583,2020,2020,SD,South Dakota,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,267.1,267.1,252.5,281.7,Gender,Male,46,-100.3735306369997,44.353130053000484
1584,2020,2020,MO,Missouri,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,10706.0,10706.0,,,Gender,Male,29,-92.56630005299968,38.635790776000476
1585,2020,2020,WA,Washington,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,52.9,52.9,48.5,57.4,Race/Ethnicity,Hispanic,53,-120.47001078999972,47.52227862900048
1586,2020,2020,NE,Nebraska,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,246.2,246.2,157.7,366.3,Race/Ethnicity,American Indian or Alaska Native,31,-99.36572062299967,41.6410409880005
1587,2020,2020,MN,Minnesota,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,168.0,168.0,165.0,171.1,Overall,Overall,27,-94.79420050299967,46.35564873600049
1588,2020,2020,MT,Montana,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,,,,,Race/Ethnicity,Asian or Pacific Islander,30,-109.42442064499971,47.06652897200047
1589,2020,2020,SC,South Carolina,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,306.3,306.3,297.2,315.5,Race/Ethnicity,"Black, non-Hispanic",45,-81.04537120699968,33.998821303000454
1590,2020,2020,WI,Wisconsin,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,177.4,177.4,173.4,181.3,Gender,Female,55,-89.81637074199966,44.39319117400049
1591,2020,2020,WA,Washington,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,152.1,152.1,148.7,155.5,Gender,Female,53,-120.47001078999972,47.52227862900048
1592,2020,2020,RI,Rhode Island,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,55.0,55.0,44.6,67.1,Race/Ethnicity,Hispanic,44,-71.52247031399963,41.70828019300046
1593,2020,2020,WV,West Virginia,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,,,,,Race/Ethnicity,American Indian or Alaska Native,54,-80.71264013499967,38.66551020200046
1594,2020,2020,TX,Texas,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,76.5,76.5,61.6,93.9,Race/Ethnicity,American Indian or Alaska Native,48,-99.42677020599967,31.827240407000488
1595,2020,2020,OH,Ohio,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,256.7,256.7,253.9,259.4,Race/Ethnicity,"White, non-Hispanic",39,-82.40426005599966,40.06021014100048
1596,2020,2020,MT,Montana,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,156.4,156.4,106.3,222.0,Race/Ethnicity,Hispanic,30,-109.42442064499971,47.06652897200047
1597,2020,2020,SD,South Dakota,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,,,,,Race/Ethnicity,Asian or Pacific Islander,46,-100.3735306369997,44.353130053000484
1598,2020,2020,MS,Mississippi,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,397.5,397.5,385.0,410.0,Race/Ethnicity,"Black, non-Hispanic",28,-89.53803082499968,32.745510099000455
1599,2020,2020,SC,South Carolina,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,96.2,96.2,77.6,114.8,Race/Ethnicity,Asian or Pacific Islander,45,-81.04537120699968,33.998821303000454
1600,2020,2020,NY,New York,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,6116.0,6116.0,,,Race/Ethnicity,Hispanic,36,-75.54397042699964,42.82700103200045
1601,2020,2020,NY,New York,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,2896.0,2896.0,,,Race/Ethnicity,Asian or Pacific Islander,36,-75.54397042699964,42.82700103200045
1602,2020,2020,MO,Missouri,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,244.5,244.5,240.8,248.2,Race/Ethnicity,"White, non-Hispanic",29,-92.56630005299968,38.635790776000476
1603,2020,2020,RI,Rhode Island,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,147.4,147.4,119.8,175.1,Race/Ethnicity,"Black, non-Hispanic",44,-71.52247031399963,41.70828019300046
1604,2020,2020,OH,Ohio,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,5012.0,5012.0,,,Race/Ethnicity,"Black, non-Hispanic",39,-82.40426005599966,40.06021014100048
1605,2020,2020,SC,South Carolina,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,10899.0,10899.0,,,Race/Ethnicity,"White, non-Hispanic",45,-81.04537120699968,33.998821303000454
1606,2020,2020,TN,Tennessee,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,182.0,182.0,,,Race/Ethnicity,Hispanic,47,-85.77449091399967,35.68094058000048
1607,2020,2020,MO,Missouri,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,9680.0,9680.0,,,Gender,Female,29,-92.56630005299968,38.635790776000476
1608,2020,2020,MS,Mississippi,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,6154.0,6154.0,,,Gender,Male,28,-89.53803082499968,32.745510099000455
1609,2020,2020,WI,Wisconsin,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,286.6,286.6,282.2,290.9,Overall,Overall,55,-89.81637074199966,44.39319117400049
1610,2020,2020,MT,Montana,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,,,,,Race/Ethnicity,"Black, non-Hispanic",30,-109.42442064499971,47.06652897200047
1611,2020,2020,TX,Texas,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,283.2,283.2,280.2,286.2,Gender,Male,48,-99.42677020599967,31.827240407000488
1612,2020,2020,SD,South Dakota,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,209.3,209.3,200.8,217.8,Overall,Overall,46,-100.3735306369997,44.353130053000484
1613,2020,2020,VA,Virginia,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,262.8,262.8,257.9,267.7,Gender,Male,51,-78.45789046299967,37.54268067400045
1614,2020,2020,NY,New York,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,326.5,326.5,320.2,332.7,Race/Ethnicity,"Black, non-Hispanic",36,-75.54397042699964,42.82700103200045
1615,2020,2020,NC,North Carolina,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,278.3,278.3,271.3,285.3,Race/Ethnicity,"Black, non-Hispanic",37,-79.15925046299964,35.466220975000454
1616,2020,2020,TN,Tennessee,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,19233.0,19233.0,,,Race/Ethnicity,"White, non-Hispanic",47,-85.77449091399967,35.68094058000048
1617,2020,2020,PA,Pennsylvania,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,324.7,324.7,320.3,329.0,Gender,Female,42,-77.86070029399963,40.79373015200048
1618,2020,2020,NV,Nevada,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,159.8,159.8,148.1,171.6,Race/Ethnicity,Hispanic,32,-117.07184056399967,39.493240390000494
1619,2020,2020,ND,North Dakota,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,446.8,446.8,361.6,532.0,Race/Ethnicity,American Indian or Alaska Native,38,-100.11842104899966,47.47531977900047
1620,2020,2020,OR,Oregon,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,304.3,304.3,298.3,310.3,Race/Ethnicity,"White, non-Hispanic",41,-120.15503132599969,44.56744942400047
1621,2020,2020,NM,New Mexico,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,206.6,206.6,199.1,214.2,Race/Ethnicity,"White, non-Hispanic",35,-106.24058098499967,34.52088095200048
1622,2020,2020,NM,New Mexico,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,1845.0,1845.0,,,Race/Ethnicity,Hispanic,35,-106.24058098499967,34.52088095200048
1623,2020,2020,NE,Nebraska,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,253.4,253.4,214.0,292.7,Race/Ethnicity,"Black, non-Hispanic",31,-99.36572062299967,41.6410409880005
1624,2020,2020,ND,North Dakota,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,248.8,248.8,237.6,260.0,Overall,Overall,38,-100.11842104899966,47.47531977900047
1625,2020,2020,NV,Nevada,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,3958.0,3958.0,,,Gender,Female,32,-117.07184056399967,39.493240390000494
1626,2020,2020,NH,New Hampshire,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,,,,,Race/Ethnicity,Asian or Pacific Islander,33,-71.50036091999965,43.65595011300047
1627,2020,2020,ND,North Dakota,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,260.6,260.6,244.6,276.6,Gender,Male,38,-100.11842104899966,47.47531977900047
1628,2020,2020,WI,Wisconsin,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,297.4,297.4,291.2,303.7,Gender,Male,55,-89.81637074199966,44.39319117400049
1629,2020,2020,OK,Oklahoma,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,7711.0,7711.0,,,Gender,Male,40,-97.52107021399968,35.47203135600046
1630,2020,2020,NH,New Hampshire,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,,,,,Race/Ethnicity,American Indian or Alaska Native,33,-71.50036091999965,43.65595011300047
1631,2020,2020,VA,Virginia,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,119.0,119.0,80.9,169.0,Race/Ethnicity,American Indian or Alaska Native,51,-78.45789046299967,37.54268067400045
1632,2020,2020,PA,Pennsylvania,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,227.6,227.6,225.4,229.8,Overall,Overall,42,-77.86070029399963,40.79373015200048
1633,2020,2020,WA,Washington,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,271.8,271.8,267.4,276.2,Race/Ethnicity,"White, non-Hispanic",53,-120.47001078999972,47.52227862900048
1634,2020,2020,OR,Oregon,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,5012.0,5012.0,,,Gender,Female,41,-120.15503132599969,44.56744942400047
1635,2020,2020,MN,Minnesota,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,99.0,99.0,89.7,108.3,Race/Ethnicity,"Black, non-Hispanic",27,-94.79420050299967,46.35564873600049
1636,2020,2020,MI,Michigan,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,343.0,343.0,,,Race/Ethnicity,Asian or Pacific Islander,26,-84.71439026999968,44.6613195430005
1637,2020,2020,VT,Vermont,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,,,,,Race/Ethnicity,"Black, non-Hispanic",50,-72.51764079099962,43.62538123900049
1638,2020,2020,NJ,New Jersey,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,112.3,112.3,105.0,119.5,Race/Ethnicity,Asian or Pacific Islander,34,-74.27369128799967,40.13057004800049
1639,2020,2020,WY,Wyoming,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,260.8,260.8,247.7,274.0,Overall,Overall,56,-108.10983035299967,43.23554134300048
1640,2020,2020,WV,West Virginia,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,386.5,386.5,377.0,395.9,Race/Ethnicity,"White, non-Hispanic",54,-80.71264013499967,38.66551020200046
1641,2020,2020,NY,New York,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,318.9,318.9,315.3,322.6,Gender,Male,36,-75.54397042699964,42.82700103200045
1642,2020,2020,WV,West Virginia,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,,,,,Race/Ethnicity,Hispanic,54,-80.71264013499967,38.66551020200046
1643,2020,2020,UT,Utah,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,125.1,125.1,90.1,169.1,Race/Ethnicity,American Indian or Alaska Native,49,-111.58713063499971,39.360700171000474
1644,2020,2020,WY,Wyoming,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,,,,,Race/Ethnicity,Asian or Pacific Islander,56,-108.10983035299967,43.23554134300048
1645,2020,2020,NY,New York,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,310.1,310.1,307.6,312.6,Overall,Overall,36,-75.54397042699964,42.82700103200045
1646,2020,2020,WV,West Virginia,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,313.4,313.4,302.9,324.0,Gender,Male,54,-80.71264013499967,38.66551020200046
1647,2020,2020,TX,Texas,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,205.7,205.7,203.4,208.1,Gender,Female,48,-99.42677020599967,31.827240407000488
1648,2020,2020,OH,Ohio,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,346.0,346.0,342.6,349.4,Overall,Overall,39,-82.40426005599966,40.06021014100048
1649,2020,2020,MO,Missouri,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,38.0,38.0,,,Race/Ethnicity,American Indian or Alaska Native,29,-92.56630005299968,38.635790776000476
1650,2020,2020,NC,North Carolina,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,417.0,417.0,,,Race/Ethnicity,Hispanic,37,-79.15925046299964,35.466220975000454
1651,2020,2020,UT,Utah,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,134.3,134.3,116.5,152.1,Race/Ethnicity,Hispanic,49,-111.58713063499971,39.360700171000474
1652,2020,2020,MT,Montana,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,311.4,311.4,258.9,363.9,Race/Ethnicity,American Indian or Alaska Native,30,-109.42442064499971,47.06652897200047
1653,2020,2020,NV,Nevada,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,435.8,435.8,425.4,446.2,Race/Ethnicity,"White, non-Hispanic",32,-117.07184056399967,39.493240390000494
1654,2020,2020,MO,Missouri,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,129.0,129.0,109.6,148.5,Race/Ethnicity,Hispanic,29,-92.56630005299968,38.635790776000476
1655,2020,2020,MT,Montana,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,287.1,287.1,277.0,297.2,Overall,Overall,30,-109.42442064499971,47.06652897200047
1656,2020,2020,OR,Oregon,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,252.9,252.9,248.1,257.7,Overall,Overall,41,-120.15503132599969,44.56744942400047
1657,2020,2020,UT,Utah,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,209.3,209.3,203.5,215.1,Race/Ethnicity,"White, non-Hispanic",49,-111.58713063499971,39.360700171000474
1658,2020,2020,NH,New Hampshire,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,1661.0,1661.0,,,Gender,Female,33,-71.50036091999965,43.65595011300047
1659,2020,2020,NE,Nebraska,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,4612.0,4612.0,,,Race/Ethnicity,"White, non-Hispanic",31,-99.36572062299967,41.6410409880005
1660,2020,2020,OK,Oklahoma,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,110.0,110.0,,,Race/Ethnicity,Asian or Pacific Islander,40,-97.52107021399968,35.47203135600046
1661,2020,2020,NJ,New Jersey,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,285.0,285.0,281.5,288.5,Overall,Overall,34,-74.27369128799967,40.13057004800049
1662,2020,2020,TN,Tennessee,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,338.4,338.4,334.0,342.7,Overall,Overall,47,-85.77449091399967,35.68094058000048
1663,2020,2020,OR,Oregon,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,199.5,199.5,195.5,203.5,Race/Ethnicity,"White, non-Hispanic",41,-120.15503132599969,44.56744942400047
1664,2020,2020,MN,Minnesota,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,215.5,215.5,211.6,219.3,Overall,Overall,27,-94.79420050299967,46.35564873600049
1665,2020,2020,RI,Rhode Island,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,100.7,100.7,80.8,123.9,Race/Ethnicity,Hispanic,44,-71.52247031399963,41.70828019300046
1666,2020,2020,TN,Tennessee,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,356.6,356.6,344.6,368.5,Race/Ethnicity,"Black, non-Hispanic",47,-85.77449091399967,35.68094058000048
1667,2020,2020,ND,North Dakota,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,,,,,Race/Ethnicity,Asian or Pacific Islander,38,-100.11842104899966,47.47531977900047
1668,2020,2020,UT,Utah,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,2844.0,2844.0,,,Gender,Male,49,-111.58713063499971,39.360700171000474
1669,2020,2020,OR,Oregon,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,102.0,102.0,,,Race/Ethnicity,American Indian or Alaska Native,41,-120.15503132599969,44.56744942400047
1670,2020,2020,SC,South Carolina,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,155.0,155.0,,,Race/Ethnicity,Hispanic,45,-81.04537120699968,33.998821303000454
1671,2020,2020,MI,Michigan,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,355.1,355.1,351.4,358.8,Overall,Overall,26,-84.71439026999968,44.6613195430005
1672,2020,2020,WA,Washington,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,137.9,137.9,125.3,150.5,Race/Ethnicity,Hispanic,53,-120.47001078999972,47.52227862900048
1673,2020,2020,OR,Oregon,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,245.7,245.7,206.6,284.7,Race/Ethnicity,"Black, non-Hispanic",41,-120.15503132599969,44.56744942400047
1674,2020,2020,TX,Texas,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,87.9,87.9,71.2,107.4,Race/Ethnicity,American Indian or Alaska Native,48,-99.42677020599967,31.827240407000488
1675,2020,2020,SC,South Carolina,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,263.0,263.0,256.9,269.1,Gender,Female,45,-81.04537120699968,33.998821303000454
1676,2020,2020,US,United States,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,224.4,224.4,223.9,224.9,Overall,Overall,59,,
1677,2020,2020,NY,New York,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,159.8,159.8,154.0,165.6,Race/Ethnicity,Asian or Pacific Islander,36,-75.54397042699964,42.82700103200045
1678,2020,2020,SD,South Dakota,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,366.1,366.1,306.7,425.6,Race/Ethnicity,American Indian or Alaska Native,46,-100.3735306369997,44.353130053000484
1679,2020,2020,VT,Vermont,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,,,,,Race/Ethnicity,Asian or Pacific Islander,50,-72.51764079099962,43.62538123900049
1680,2020,2020,WY,Wyoming,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,,,,,Race/Ethnicity,"Black, non-Hispanic",56,-108.10983035299967,43.23554134300048
1681,2020,2020,TX,Texas,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,117.0,117.0,110.6,123.3,Race/Ethnicity,Asian or Pacific Islander,48,-99.42677020599967,31.827240407000488
1682,2020,2020,OK,Oklahoma,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,396.4,396.4,371.7,421.1,Race/Ethnicity,"Black, non-Hispanic",40,-97.52107021399968,35.47203135600046
1683,2020,2020,MS,Mississippi,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,428.6,428.6,417.9,439.3,Gender,Male,28,-89.53803082499968,32.745510099000455
1684,2020,2020,NC,North Carolina,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,311.2,311.2,306.9,315.4,Race/Ethnicity,"White, non-Hispanic",37,-79.15925046299964,35.466220975000454
1685,2020,2020,UT,Utah,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,204.2,204.2,198.8,209.6,Overall,Overall,49,-111.58713063499971,39.360700171000474
1686,2020,2020,MO,Missouri,Cardiovascular Disease,Mortality from total cardiovascular diseases,Crude Rate,308.9,308.9,302.7,315.0,Gender,Female,29,-92.56630005299968,38.635790776000476
1687,2020,2020,VA,Virginia,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,207.1,207.1,204.3,209.9,Overall,Overall,51,-78.45789046299967,37.54268067400045
1688,2020,2020,VT,Vermont,Cardiovascular Disease,Mortality from total cardiovascular diseases,Number,,,,,Race/Ethnicity,"Black, non-Hispanic",50,-72.51764079099962,43.62538123900049
1689,2020,2020,MT,Montana,Cardiovascular Disease,Mortality from total cardiovascular diseases,Age-adjusted Rate,,,,,Race/Ethnicity,"Black, non-Hispanic",30,-109.42442064499971,47.06652897200047
